ANO_LETIVO;CODIGO_CIE;CODIGO_INEP;CodigoDiretoria;NomeDiretoria;NomeEscola;NomeMunicipio;ANOS_INICIAIS;ANOS_FINAIS;ENSINO_MÉDIO
2021;13785;35013785;20207;JACAREI;CARLOS PORTO CORONEL;JACAREI;;;3,21
2021;13791;35013791;20205;SAO JOSE DOS CAMPOS;MAURICIO ANISSE CURY DOUTOR;SAO JOSE DOS CAMPOS;4,5;;
2021;13808;35013808;20207;JACAREI;POMPILIO MERCADANTE DR;JACAREI;;3,35;2,12
2021;13812;35013812;20207;JACAREI;DOROTHOVEO GASPAR VIANNA PROF;JACAREI;;2,76;2,29
2021;13821;35013821;20207;JACAREI;JOAO FELICIANO;JACAREI;;2,74;2,02
2021;13845;35013845;20207;JACAREI;ANTONIO JOSE DE SIQUEIRA PROF;JACAREI;;3,76;2,51
2021;13869;35013869;20205;SAO JOSE DOS CAMPOS;JOSE MARIOTTO FERREIRA MAJOR AVIADOR;SAO JOSE DOS CAMPOS;7,52;4,8;2,95
2021;13882;35013882;20206;TAUBATE;EDUARDO JOSE DE CAMARGO CORONEL;PARAIBUNA;;3,36;3,11
2021;13894;35013894;20205;SAO JOSE DOS CAMPOS;SUELY ANTUNES DE MELLO PROFESSORA;SAO JOSE DOS CAMPOS;5,42;;
2021;13912;35013912;20205;SAO JOSE DOS CAMPOS;RONDON MARECHAL;SAO JOSE DOS CAMPOS;;5,08;
2021;13924;35013924;20205;SAO JOSE DOS CAMPOS;RUI RODRIGUES DORIA DOUTOR;SAO JOSE DOS CAMPOS;;3,41;2,37
2021;13936;35013936;20205;SAO JOSE DOS CAMPOS;FRANCISCO PEREIRA DA SILVA PROFESSOR;SAO JOSE DOS CAMPOS;;;3,82
2021;13948;35013948;20205;SAO JOSE DOS CAMPOS;JOAO CURSINO;SAO JOSE DOS CAMPOS;;2,62;2,27
2021;13959;35013959;20207;JACAREI;BENEDITO RAMOS ARANTES CEL;IGARATA;;3,58;2,89
2021;13973;35013973;20207;JACAREI;DIRCEU JUNQUEIRA DE SOUZA PROF;JACAREI;;2,68;2,06
2021;13985;35013985;20206;TAUBATE;CERQUEIRA CESAR DOUTOR;PARAIBUNA;;3,24;2,89
2021;14000;35014000;20206;TAUBATE;CESAR COSTA DEPUTADO;TAUBATE;;3,87;2,71
2021;14011;35014011;20206;TAUBATE;ROQUE DE CASTRO REIS PROFESSOR;TAUBATE;;;1,61
2021;14023;35014023;20206;TAUBATE;JOAO ALVES MONSENHOR;TAUBATE;;;1,91
2021;14060;35014060;20206;TAUBATE;FRANCISCA MOURA LUZ PEREIRA PROFESSORA;CACAPAVA;;2,72;0,41
2021;14072;35014072;20206;TAUBATE;QUEIROZ CORONEL;REDENCAO DA SERRA;;2,5;1,19
2021;14084;35014084;20206;TAUBATE;JOAO GONCALVES BARBOSA PROFESSOR;CACAPAVA;;3,49;2,25
2021;14096;35014096;20206;TAUBATE;FIGUEIRA DE TOLEDO;NATIVIDADE DA SERRA;;3,2;2,52
2021;14126;35014126;20206;TAUBATE;JACQUES FELIX;TAUBATE;;;2,28
2021;14148;35014148;20206;TAUBATE;JOSE DE MOURA REZENDE MINISTRO;CACAPAVA;;3,36;3
2021;14175;35014175;20206;TAUBATE;AMADOR BUENO DA VEIGA;TAUBATE;;;2,95
2021;14187;35014187;20204;PINDAMONHANGABA;AMALIA GARCIA RIBEIRO PATTO PROFESSORA;TREMEMBE;;;1,83
2021;14217;35014217;20206;TAUBATE;BERNARDINO QUERIDO PROFESSOR;TAUBATE;;;2,41
2021;14230;35014230;20204;PINDAMONHANGABA;MANUEL CABRAL;TREMEMBE;;;3
2021;14254;35014254;20206;TAUBATE;MONTEIRO LOBATO;TAUBATE;;;3,67
2021;14266;35014266;20206;TAUBATE;URBANO ALVES DE SOUZA PEREIRA ENGENHEIRO;TAUBATE;;;2,67
2021;14278;35014278;20206;TAUBATE;ANTONIO MAGALHAES BASTOS;TAUBATE;;;1,48
2021;14285;35014285;20206;TAUBATE;MARIO CARDOSO FRANCO PROFESSOR;TAUBATE;;;2,64
2021;14291;35014291;20206;TAUBATE;NEWTON CAMARA LEAL BARROS;TAUBATE;;;3,15
2021;14312;35014312;20301;APIAI;DIOGENES RIBEIRO DE LIMA;RIBEIRA;;3,33;1,82
2021;14321;35014321;20301;APIAI;NASCIMENTO SATIRO DA SILVA;IPORANGA;;2,56;1,64
2021;14333;35014333;20301;APIAI;JOAO ANTUNES ALEXANDRE;GUAPIARA;;;2,54
2021;14345;35014345;20301;APIAI;ELIAS LAGES DE MAGALHAES PROF;ITAOCA;5,17;3,01;1,19
2021;14357;35014357;20301;APIAI;REGINA DIAS ANTUNES DA SILVA PROFA;APIAI;;3,73;
2021;14369;35014369;20301;APIAI;LUIZ JOSE DIAS PROF;RIBEIRAO BRANCO;;3,06;2,42
2021;14370;35014370;20301;APIAI;ANTONIA BAPTISTA CALAZANS LUZ PROFA;APIAI;;;1,84
2021;14394;35014394;20301;APIAI;THEREZINHA SACCOMANO PASSARO PROFA;GUAPIARA;;2,4;1,08
2021;14400;35014400;21102;REGISTRO;LUIZ DARLY GOMES DE ARAUJO PROFESSOR;BARRA DO TURVO;;2,82;1,93
2021;14412;35014412;20301;APIAI;PAULO FRANCISCO DE ASSIS PROF;BARRA DO CHAPEU;;2,68;2,5
2021;14424;35014424;20301;APIAI;AMBROSINA DE OLIVEIRA MATTOS PROFA;APIAI;2,56;2,92;1,56
2021;14448;35014448;20303;BOTUCATU;DANUZIA DE SANTI PROFA;ITATINGA;;2,85;2,36
2021;14459;35014459;20304;ITAPETININGA;ANTONIO LUIZ DUARTE;PARANAPANEMA;;;1,72
2021;14461;35014461;20302;AVARE;PAULO ARAUJO NOVAES DOUTOR;AVARE;;2,94;1,86
2021;14473;35014473;20313;ITARARE;ANTONIO TONON;CORONEL MACEDO;;2,83;0,93
2021;14485;35014485;20302;AVARE;JOAO MICHELIN;ITAI;;3,5;2,1
2021;14497;35014497;20302;AVARE;JOAO CRUZ CORONEL;AVARE;;3,35;1,48
2021;14503;35014503;20302;AVARE;PEDRO BENTO ALVES;ARANDU;;2,21;1,44
2021;14515;35014515;20302;AVARE;PAULO DELICIO;AGUAS DE SANTA BARBARA;;3,15;1,76
2021;14527;35014527;20302;AVARE;JOSE LEITE PINHEIRO PROFESSOR;CERQUEIRA CESAR;;2,66;1,57
2021;14540;35014540;20302;AVARE;JOSE PENNA;TAQUARITUBA;;3,31;1,98
2021;14552;35014552;20302;AVARE;AVELINO APARECIDO RIBEIRO DOUTOR;IARAS;;;1,89
2021;14588;35014588;20302;AVARE;JOAO TEIXEIRA DE ARAUJO PROFESSOR;AVARE;;3,28;1,91
2021;14631;35014631;20302;AVARE;BENE ANDRADE DONA;AVARE;;3,48;
2021;14667;35014667;20304;ITAPETININGA;HOLAMBRA II;PARANAPANEMA;;;2,26
2021;14679;35014679;20302;AVARE;MATILDE VIEIRA;AVARE;;3,41;2,34
2021;14692;35014692;20303;BOTUCATU;ANIZIO FERRAZ GODINHO PROF;CONCHAS;;2,22;1,32
2021;14746;35014746;20303;BOTUCATU;VALENTIM DO AMARAL;ANHEMBI;;;0,89
2021;14761;35014761;20303;BOTUCATU;NAPOLEAO CORULE;PARDINHO;;;1,71
2021;14771;35014771;20303;BOTUCATU;MANUEL JOSE CHAVES DR;SAO MANUEL;;2,98;1,58
2021;14795;35014795;20303;BOTUCATU;LUCIO ANTUNES DE SOUZA DOM;BOTUCATU;;3,39;2,92
2021;14801;35014801;20303;BOTUCATU;ANSELMO BERTONCINI;BOFETE;;;2,27
2021;14825;35014825;20303;BOTUCATU;CARDOSO DE ALMEIDA;BOTUCATU;;2,44;1,98
2021;14837;35014837;20303;BOTUCATU;EUCLIDES DE CARVALHO CAMPOS PROF;BOTUCATU;;1,98;1,54
2021;14849;35014849;20303;BOTUCATU;AMERICO VIRGINIO DOS SANTOS PROF;BOTUCATU;;2,42;2,85
2021;14850;35014850;20303;BOTUCATU;JOAO QUEIROZ MARQUES PROF;BOTUCATU;;1,97;1,61
2021;14862;35014862;20303;BOTUCATU;RAYMUNDO CINTRA PROF;BOTUCATU;;2,03;0,76
2021;14874;35014874;20303;BOTUCATU;ARMANDO DE SALLES OLIVEIRA DR;BOTUCATU;;3,28;1,98
2021;14886;35014886;20303;BOTUCATU;JOSE PEDRETTI NETTO PROF;BOTUCATU;;3,89;3,79
2021;14904;35014904;20303;BOTUCATU;PEDRO AUGUSTO BARRETO PROF;AREIOPOLIS;;;1,6
2021;14941;35014941;20303;BOTUCATU;PEDRO TORRES PROF;BOTUCATU;;3,21;1,79
2021;14953;35014953;20303;BOTUCATU;WALTER CARRER PROF;SAO MANUEL;;1,91;0,51
2021;14965;35014965;20303;BOTUCATU;ATILIO INNOCENTI PROF;SAO MANUEL;;;3,81
2021;14990;35014990;20304;ITAPETININGA;IVENS VIEIRA;ANGATUBA;;3,78;2,43
2021;15003;35015003;20304;ITAPETININGA;CASTANHO DE ALMEIDA CEL;GUAREI;;2,02;1,58
2021;15027;35015027;20304;ITAPETININGA;FORTUNATO DE CAMARGO DR;ANGATUBA;4,4;;
2021;15039;35015039;20304;ITAPETININGA;BERNARDES JUNIOR DESEMBARGADOR;ITAPETININGA;;2,69;2,01
2021;15040;35015040;20304;ITAPETININGA;PEIXOTO GOMIDE;ITAPETININGA;;2,5;2,12
2021;15052;35015052;20304;ITAPETININGA;SEBASTIAO VILLACA PROF;ITAPETININGA;;2,38;1,94
2021;15064;35015064;20304;ITAPETININGA;FERNANDO PRESTES CEL;ITAPETININGA;;3,3;2,65
2021;15076;35015076;20305;ITAPEVA;OSCAR KURTZ CAMARGO;RIBEIRAO GRANDE;;2,69;2,48
2021;15088;35015088;20304;ITAPETININGA;ADHERBAL DE PAULA FERREIRA;ITAPETININGA;;4,02;2,62
2021;15097;35015097;20304;ITAPETININGA;SEBASTIAO PINTO PROF;ITAPETININGA;;3,52;
2021;15106;35015106;20304;ITAPETININGA;ABILIO FONTES PROF;ITAPETININGA;;3,63;
2021;15118;35015118;20305;ITAPEVA;ARLINDO VIEIRA PADRE;CAPAO BONITO;;;2,78
2021;15124;35015124;20304;ITAPETININGA;FLORA PRESTES CESAR PROFA;SARAPUI;;2,34;1,74
2021;15143;35015143;20304;ITAPETININGA;DARCY VIEIRA;ITAPETININGA;;2,87;2,16
2021;15155;35015155;20304;ITAPETININGA;VIRGILIO SILVEIRA PROF;ITAPETININGA;;2,7;1,41
2021;15180;35015180;20304;ITAPETININGA;CORINA CACAPAVA BARTH PROFA;ITAPETININGA;;3,67;2,36
2021;15192;35015192;20304;ITAPETININGA;FONSECA MAJOR;ITAPETININGA;6,47;;
2021;15209;35015209;20304;ITAPETININGA;ERNESTA XAVIER RABELO ORSI PROFA;ITAPETININGA;;3,79;3,47
2021;15210;35015210;20304;ITAPETININGA;RENATO DA ROCHA MIRANDA;CAMPINA DO MONTE ALEGRE;;;1,95
2021;15222;35015222;20305;ITAPEVA;RAUL VENTURELLI DOUTOR;CAPAO BONITO;;;1,41
2021;15246;35015246;20304;ITAPETININGA;MODESTO TAVARES DE LIMA PROF;ITAPETININGA;;3,21;2,25
2021;15258;35015258;20304;ITAPETININGA;NESTOR FOGACA;SAO MIGUEL ARCANJO;;1,98;1,19
2021;15261;35015261;20313;ITARARE;LAZARO SOARES PROFESSOR;RIVERSUL;;2,57;1,34
2021;15283;35015283;20313;ITARARE;APARICIO BIGLIA FILHO PROFESSOR;BOM SUCESSO DE ITARARE;;2,48;2,4
2021;15301;35015301;20313;ITARARE;EPAMINONDAS FERREIRA LOBO DOUTOR;ITARARE;;3,8;3,62
2021;15313;35015313;20313;ITARARE;HERCULANO PIMENTEL DOUTOR;ITARARE;;3,35;2,3
2021;15325;35015325;20313;ITARARE;TOME TEIXEIRA;ITARARE;;2,91;1,85
2021;15337;35015337;20313;ITARARE;HEITOR GUIMARAES CORTES;ITARARE;;2,56;1,93
2021;15362;35015362;20313;ITARARE;EPITACIO PESSOA;ITAPORANGA;;2,23;2,43
2021;15404;35015404;20305;ITAPEVA;OTAVIO FERRARI;ITAPEVA;;;1,77
2021;15428;35015428;20305;ITAPEVA;SIMPLICIANO CAMPOLIM DE ALMEIDA;NOVA CAMPINA;;;1,86
2021;15436;35015436;20313;ITARARE;BARBARA VIDAL CESAR;ITABERA;;3,52;2,27
2021;15441;35015441;20313;ITARARE;GABRIEL PINTO DE FARIA PROFESSOR;ITABERA;4,82;;
2021;15453;35015453;20313;ITARARE;LEONCIO PIMENTEL;ITABERA;;2,57;2,22
2021;15477;35015477;20305;ITAPEVA;JEMINIANO DAVID MUZEL;ITAPEVA;;;1,75
2021;15489;35015489;20305;ITAPEVA;NICOTA SOARES PROFESSORA;ITAPEVA;;;2,17
2021;15519;35015519;20305;ITAPEVA;JOSE VASQUES FERRARI PROFESSOR;ITAPEVA;;;3,58
2021;15544;35015544;20305;ITAPEVA;ZULMIRA DE OLIVEIRA PROFESSORA;ITAPEVA;;;1,96
2021;15568;35015568;20305;ITAPEVA;FRANCELINA FRANCO PROFESSORA;BURI;;;1,95
2021;15581;35015581;20313;ITARARE;SANDRA REGINA PIRES PROFESSORA;BARAO DE ANTONINA;;3,51;1,85
2021;15600;35015600;20313;ITARARE;CAETANO CARBONE PROFESSOR;ITARARE;;3,76;1,29
2021;15611;35015611;20306;ITU;EUGENIO EUCLYDES PEREIRA DA MOTTA CORONEL;PORTO FELIZ;;3,23;1,38
2021;15635;35015635;20306;ITU;PAULA SANTOS PROF;SALTO;;3,85;
2021;15647;35015647;20306;ITU;LEONOR FERNANDES DA SILVA PROFA;SALTO;;3,49;1,91
2021;15660;35015660;20306;ITU;FRANCISCO NARDY FILHO;ITU;;1,9;1,53
2021;15672;35015672;20306;ITU;CICERO SIQUEIRA CAMPOS PROF;ITU;;3,06;2,66
2021;15696;35015696;20306;ITU;JOSE LEITE PINHEIRO JR PROF;ITU;;2,68;2,73
2021;15702;35015702;20306;ITU;ANTONIO BERRETA PROF;ITU;;;4,68
2021;15714;35015714;20306;ITU;SECKLER MONSENHOR;PORTO FELIZ;;;1,94
2021;15726;35015726;20306;ITU;PEDRO FERNANDES DE CAMARGO PROF;PORTO FELIZ;;;1,69
2021;15748;35015748;20306;ITU;REGENTE FEIJO;ITU;;2,89;2,05
2021;15751;35015751;20306;ITU;CLAUDIO RIBEIRO DA SILVA PROF;SALTO;5,27;;
2021;15763;35015763;20306;ITU;TANCREDO DO AMARAL;SALTO;;4,11;2,09
2021;15787;35015787;20306;ITU;CESARIO MOTTA DR;ITU;;2,84;2,34
2021;15799;35015799;20306;ITU;VITORIO TOGNI CAPITAO;CABREUVA;;4,47;3,07
2021;15805;35015805;20306;ITU;LUCIDIO MOTTA NAVARRO;CABREUVA;;3,15;2,44
2021;15817;35015817;20306;ITU;ACYLINO AMARAL GURGEL PROF;SALTO;;3,12;2
2021;15830;35015830;20307;SAO ROQUE;HORACIO MANLEY LANE;SAO ROQUE;;;1,69
2021;15854;35015854;20307;SAO ROQUE;FREDERICO MARCICANO;IBIUNA;;3,48;2,24
2021;15891;35015891;20307;SAO ROQUE;GERMANO NEGRINI PROFESSOR;SAO ROQUE;;;1,86
2021;15921;35015921;20307;SAO ROQUE;HUMBERTO VICTORAZZO PROFESSOR;ARACARIGUAMA;;;2,04
2021;15945;35015945;20307;SAO ROQUE;EUCLIDES MARIA BORBA;IBIUNA;;3,74;
2021;15957;35015957;20307;SAO ROQUE;LINO VIEIRA RUIVO;IBIUNA;;3,41;1,67
2021;15970;35015970;20307;SAO ROQUE;LURDES PENNA CARMELO PROFESSORA;IBIUNA;;3,43;3,52
2021;15982;35015982;20307;SAO ROQUE;ROQUE BASTOS PROFESSOR;IBIUNA;;3,06;1,52
2021;16007;35016007;20307;SAO ROQUE;EPAMINONDAS DE OLIVEIRA PROFESSOR;SAO ROQUE;;;2,81
2021;16020;35016020;20307;SAO ROQUE;HONORINA RIOS DE CARVALHO MELLO;ALUMINIO;;;1,58
2021;16044;35016044;20307;SAO ROQUE;MARIA ANGERAMI SCALAMANDRE;IBIUNA;;3,05;2,7
2021;16056;35016056;20307;SAO ROQUE;LAURINDA VIEIRA PINTO PROFESSORA;IBIUNA;;2,72;2,07
2021;16081;35016081;20307;SAO ROQUE;ALTINA JULIA DE OLIVEIRA PROFESSORA;MAIRINQUE;;;1,4
2021;16093;35016093;20308;SOROCABA;JOAQUIM IZIDORO MARINS PROFESSOR;SOROCABA;;3,2;2,37
2021;16100;35016100;20308;SOROCABA;JOSE ODIN DE ARRUDA PROFESSOR;SOROCABA;;3,59;2,84
2021;16111;35016111;20308;SOROCABA;GENESIO MACHADO PROFESSOR;SOROCABA;;3,3;2,71
2021;16135;35016135;20308;SOROCABA;EZEQUIEL MACHADO NASCIMENTO PROFESSOR;SOROCABA;;3,51;1,92
2021;16147;35016147;20308;SOROCABA;PORTO SEGURO VISCONDE DE;SOROCABA;;4,06;
2021;16159;35016159;20308;SOROCABA;VERGUEIRO SENADOR;SOROCABA;;3,52;2,74
2021;16160;35016160;20308;SOROCABA;JULIO PRESTES DE ALBUQUERQUE DOUTOR;SOROCABA;;4,43;3,22
2021;16172;35016172;20308;SOROCABA;FRANCISCO CAMARGO CESAR;SOROCABA;;2,38;1,26
2021;16184;35016184;20308;SOROCABA;ALTAMIR GONCALVES PROFESSOR;SOROCABA;;4,82;
2021;16196;35016196;20308;SOROCABA;ACCACIO DE VASCONCELLOS CAMARGO PROFESSOR;SOROCABA;;3,17;
2021;16202;35016202;20308;SOROCABA;FRANCISCO EUPHRASIO MONTEIRO;SOROCABA;;3,77;2,9
2021;16214;35016214;20308;SOROCABA;HUMBERTO DE CAMPOS;SOROCABA;;2,92;1,97
2021;16226;35016226;20308;SOROCABA;JOAO CLIMACO DE CAMARGO PIRES;SOROCABA;;3,27;3,84
2021;16248;35016248;20308;SOROCABA;BRIGADEIRO TOBIAS;SOROCABA;;2,97;2,27
2021;16251;35016251;20308;SOROCABA;ARTHUR CYRILLO FREIRE DOUTOR;SOROCABA;;3,41;2,25
